,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
1263,CL023,ASD01,FX,,,,Fixed Agreement,7000071292,2021-05-27,1000110334,,2021-05-26,2021-05-26,,,145.86,0.2,175.032,,ASDA Media Partnership Income,Automatic
1264,CL023,ASD01,MS,,,,,7000071692,2019-05-20,,,2019-05-20,2019-05-20,,,20.00,0.0,20.0,, Look on image,Automatic
1265,CL023,ASD01,MS,,,,,7000071943,2019-05-29,,,2019-05-29,2019-05-29,,,91085.00,0.2,109302.0,, Look on image,Automatic
1266,CL023,ASD01,FX,,,,Fixed Agreement,7000072187,2022-05-27,1000181436,,2022-05-27,2022-05-27,,,10013.95,0.2,12016.74,,ASDA Media Partnership Income,Automatic
1267,CL023,ASD01,PR,E,,,Volume Agreement,7000072445,2023-06-23,1000235152,50160887.0,2023-06-01,2023-06-21,32152.0,1.2,38582.399999999994,0.2,46298.87999999999,,,Automatic
1268,CL023,ASD01,FX,,,,Fixed Agreement,7000073026,2021-05-27,1000110191,,2021-05-26,2021-05-26,,,218.48,0.2,262.176,,ASDA Media Partnership Income,Automatic
1269,CL023,ASD01,FX,,,,Fixed Agreement,7000073531,2021-05-27,1000110581,,2021-05-26,2021-05-26,,,117.86,0.2,141.432,,ASDA Media Partnership Income,Automatic
1270,CL023,ASD01,FX,,,,Fixed Agreement,7000073541,2021-05-27,1000110692,,2021-05-26,2021-05-26,,,39125.00,0.2,46950.0,,ASDA Media Partnership Income,Automatic
1271,CL023,ASD01,PR,E,,,Volume Agreement,7000073738,2021-05-31,1000085765,50863357.0,2021-05-01,2021-05-31,20125.0,0.09,1811.2500000000002,0.2,2173.5,,,Automatic
1272,CL023,ASD01,PR,E,,,Volume Agreement,7000073738,2021-05-31,1000085765,50334194.0,2021-05-01,2021-05-31,4.0,0.09,0.36,0.2,0.432,,,Automatic
1273,CL023,ASD01,PR,E,,,Volume Agreement,7000073758,2021-05-31,1000100649,50898683.0,2021-05-20,2021-05-31,4002.0,0.85,3401.7,0.2,4082.0399999999995,,,Automatic
1274,CL023,ASD01,MS,,,,,7000073779,2019-05-28,,,2019-05-28,2019-05-28,,,23625.00,0.2,28350.0,, Look on image,Automatic
1275,CL023,ASD01,FX,,,,Fixed Agreement,7000073893,2020-06-24,1000041167,,2020-03-19,2020-04-01,,,74120.28,0.2,88944.336,,Volume Incentive - Sales based,Automatic
1276,CL023,ASD01,FX,,,,Fixed Agreement,7000087149,2022-06-28,1000188854,,2022-06-27,2022-06-27,,,9700.00,0.2,11640.0,,ASDA Media Partnership Income,Automatic
1277,CL023,ASD01,PR,E,,,Volume Agreement,7000087352,2022-06-30,1000158668,50863352.0,2022-06-01,2022-06-30,1947.0,0.13,253.10999999999996,0.2,303.7319999999999,,,Automatic
1278,CL023,ASD01,PR,E,,,Volume Agreement,7000087357,2022-06-30,1000167406,51053989.0,2022-06-01,2022-06-30,19601.0,0.33,6468.33,0.2,7761.995999999999,,,Automatic
1279,CL023,ASD01,PR,E,,,Volume Agreement,7000087428,2022-06-30,1000184359,50402845.0,2022-06-16,2022-06-30,9173.0,2.0,18346,0.2,22015.2,,,Automatic
1280,CL023,ASD01,FX,,,,Fixed Agreement,7000087495,2023-07-27,1000241357,,2023-07-27,2023-07-27,,,6200.00,0.2,7440.0,,ASDA Media Partnership Income,Automatic
1281,CL023,ASD01,FX,,,,Fixed Agreement,7000087578,2022-06-28,1000188642,,2022-06-27,2022-06-27,,,47.30,0.2,56.76,,ASDA Media Partnership Income,Automatic
1282,CL023,ASD01,FX,,,,Fixed Agreement,7000087612,2022-06-28,1000189223,,2022-06-27,2022-06-27,,,1364.40,0.2,1637.28,,ASDA Media Partnership Income,Automatic
1283,CL023,ASD01,FX,,,,Fixed Agreement,7000087654,2022-06-28,1000190108,,2022-01-01,2022-05-31,,,32385.38,0.2,38862.456,,Volume Incentive - Sales based,Automatic
1284,CL023,ASD01,PR,E,,,Volume Agreement,7000088152,2022-06-30,1000160073,50934123.0,2022-06-01,2022-06-30,1484.0,0.87,1291.08,0.2,1549.2959999999998,,,Automatic
1285,CL023,ASD01,PR,E,,,Volume Agreement,7000088177,2022-06-30,1000179499,51074408.0,2022-06-16,2022-06-30,10238.0,0.15,1535.7,0.2,1842.84,,,Automatic
1286,CL023,ASD01,MS,,,,VOLUME REBATE,7000088233,2019-06-16,,,2019-06-16,2019-06-16,,,13913.10,0.2,16695.72,,VOLUME REBATE Look on image,Automatic
1287,CL023,ASD01,PR,E,,,Volume Agreement,7000088322,2022-06-30,1000186521,51172512.0,2022-05-19,2022-06-30,2195.0,1.15,2524.25,0.2,3029.1,,,Automatic
1288,CL023,ASD01,PR,E,,,Volume Agreement,7000088322,2022-06-30,1000186521,51078009.0,2022-05-19,2022-06-30,1.0,1.15,1.15,0.2,1.38,,,Automatic
1289,CL023,ASD01,PR,E,,,Volume Agreement,7000088336,2022-06-30,1000187121,51101129.0,2022-06-20,2022-06-30,1388.0,0.75,1041.0,0.2,1249.2,,,Automatic
1290,CL023,ASD01,PR,E,,,Volume Agreement,7000088437,2023-07-14,1000235460,51074408.0,2023-07-01,2023-07-12,5830.0,1.25,7287.5,0.2,8745.0,,,Automatic
1291,CL023,ASD01,PR,E,,,Volume Agreement,7000088449,2023-07-14,1000237506,50228275.0,2023-07-01,2023-07-12,53309.0,1.1,58639.9,0.2,70367.88,,,Automatic
1292,CL023,ASD01,PR,E,,,Volume Agreement,7000088455,2023-07-14,1000237926,51294231.0,2023-07-01,2023-07-12,52180.0,0.64,33395.2,0.2,40074.24,,,Automatic
1293,CL023,ASD01,PR,E,,,Volume Agreement,7000088487,2023-07-14,1000239658,50160887.0,2023-07-01,2023-07-12,18956.0,1.2,22747.2,0.2,27296.64,,,Automatic
1294,CL023,ASD01,PR,E,,,Volume Agreement,7000088499,2021-06-30,1000090211,50201905.0,2021-06-01,2021-06-30,38428.0,0.4,15371.199999999999,0.2,18445.44,,,Automatic
1295,CL023,ASD01,PR,E,,,Volume Agreement,7000088499,2021-06-30,1000090211,50258804.0,2021-06-01,2021-06-30,71.0,0.4,28.4,0.2,34.08,,,Automatic
1296,CL023,ASD01,FX,,,,Fixed Agreement,7000088510,2022-06-28,1000188811,,2022-06-27,2022-06-27,,,235.54,0.2,282.64799999999997,,ASDA Media Partnership Income,Automatic
1297,CL023,ASD01,MS,,,,,7000088529,2020-07-10,,,2020-07-10,2020-07-10,,,20.00,0.0,20.0,, Look on image,Automatic
1298,CL023,ASD01,FX,,,,Fixed Agreement,7000088540,2022-06-28,1000189242,,2022-06-27,2022-06-27,,,2050.00,0.2,2460.0,,ASDA Media Partnership Income,Automatic
1299,CL023,ASD01,PR,E,,,Volume Agreement,7000088633,2022-06-30,1000158919,50108470.0,2022-06-01,2022-06-30,23135.0,0.14,3238.9,0.2,3886.68,,,Automatic
1300,CL023,ASD01,PR,E,,,Volume Agreement,7000088634,2022-06-30,1000157999,50045340.0,2022-06-01,2022-06-30,4869.0,0.59,2872.7099999999996,0.2,3447.2519999999995,,,Automatic
1301,CL023,ASD01,PR,E,,,Volume Agreement,7000088636,2022-06-30,1000159889,9647655.0,2022-06-01,2022-06-30,78110.0,0.27,21089.7,0.2,25307.64,,,Automatic
1302,CL023,ASD01,FX,,,,Fixed Agreement,7000088650,2021-06-29,1000116187,,2021-06-28,2021-06-28,,,1625.57,0.2,1950.6839999999997,,ASDA Media Partnership Income,Automatic
1303,CL023,ASD01,PR,E,,,Volume Agreement,7000088724,2022-06-30,1000184609,51143247.0,2022-06-16,2022-06-30,20103.0,0.12,2412.3599999999997,0.2,2894.8319999999994,,,Automatic
1304,CL023,ASD01,PR,E,,,Volume Agreement,7000088735,2022-06-30,1000184947,9620082.0,2022-06-20,2022-06-30,3115.0,0.03,93.45000000000002,0.2,112.14000000000001,,,Automatic
1305,CL023,ASD01,FX,,,,Fixed Agreement,7000088755,2021-06-29,1000117426,,2021-06-28,2021-06-28,,,799.96,0.2,959.952,,ASDA Media Partnership Income,Automatic
1306,CL023,ASD01,FX,,,,Fixed Agreement,7000088766,2021-06-29,1000117542,,2021-06-28,2021-06-28,,,4094.89,0.2,4913.8679999999995,,ASDA Media Partnership Income,Automatic
1307,CL023,ASD01,PR,E,,,Volume Agreement,7000088802,2022-06-30,1000186531,50160887.0,2022-06-16,2022-06-30,25549.0,1.55,39600.950000000004,0.2,47521.14000000001,,,Automatic
1308,CL023,ASD01,PR,E,,,Volume Agreement,7000088817,2021-06-30,1000085017,50400992.0,2021-06-01,2021-06-30,31005.0,0.17,5270.849999999999,0.2,6325.0199999999995,,,Automatic
1309,CL023,ASD01,PR,E,,,Volume Agreement,7000088818,2021-06-30,1000086241,9619550.0,2021-06-01,2021-06-30,4409.0,0.21,925.8899999999999,0.2,1111.0679999999998,,,Automatic
1310,CL023,ASD01,PR,E,,,Volume Agreement,7000088854,2023-07-14,1000239124,51294222.0,2023-07-01,2023-07-12,2069.0,0.1,206.90000000000003,0.2,248.28000000000003,,,Automatic
1311,CL023,ASD01,PR,E,,,Volume Agreement,7000088858,2021-06-30,1000107636,50400992.0,2021-06-10,2021-06-30,23812.0,0.08,1904.96,0.2,2285.9519999999998,,,Automatic
1312,CL023,ASD01,MS,,,,VOLUME REBATE,7000089036,2019-06-20,,,2019-06-20,2019-06-20,,,8299.80,0.2,9959.759999999998,,VOLUME REBATE Look on image,Automatic
1313,CL023,ASD01,MS,,,,VOLUME REBATE,7000089040,2019-06-20,,,2019-06-20,2019-06-20,,,91498.00,0.2,109797.59999999999,,VOLUME REBATE Look on image,Automatic
1314,CL023,ASD01,MS,,,,VOLUME REBATE,7000089061,2019-06-20,,,2019-06-20,2019-06-20,,,2169.84,0.2,2603.808,,VOLUME REBATE Look on image,Automatic
1315,CL023,ASD01,MS,,,,VOLUME REBATE,7000089066,2019-06-20,,,2019-06-20,2019-06-20,,,952.89,0.2,1143.4679999999998,,VOLUME REBATE Look on image,Automatic
1316,CL023,ASD01,MS,,,,VOLUME REBATE,7000089067,2019-06-20,,,2019-06-20,2019-06-20,,,2222.40,0.2,2666.88,,VOLUME REBATE Look on image,Automatic
1317,CL023,ASD01,MS,,,,VOLUME REBATE,7000089078,2019-06-20,,,2019-06-20,2019-06-20,,,6138.12,0.2,7365.744,,VOLUME REBATE Look on image,Automatic
1318,CL023,ASD01,FX,,,,Fixed Agreement,7000089095,2021-06-29,1000116016,,2021-06-28,2021-06-28,,,3417.64,0.2,4101.168,,ASDA Media Partnership Income,Automatic
1319,CL023,ASD01,FX,,,,Fixed Agreement,7000089210,2021-06-29,1000117674,,2021-06-28,2021-06-28,,,2550.00,0.2,3060.0,,ASDA Media Partnership Income,Automatic
1320,CL023,ASD01,FX,,,,Fixed Agreement,7000089238,2021-06-29,1000118061,,2021-06-28,2021-06-28,,,1771.41,0.2,2125.692,,ASDA Media Partnership Income,Automatic
1321,CL023,ASD01,PR,E,,,Volume Agreement,7000089323,2021-06-30,1000108756,50863357.0,2021-06-10,2021-06-30,18782.0,0.06,1126.92,0.2,1352.304,,,Automatic
1322,CL023,ASD01,MS,,,,VOLUME REBATE,6601034092,2018-11-28,,,2018-11-28,2018-11-28,,,-787.40,0.2,-944.8799999999999,,Credit,Automatic
1323,CL023,ASD01,MS,,,,,7000000133,2019-01-08,,,2019-01-08,2019-01-08,,,20.00,0.0,20.0,, Look on image,Automatic
1324,CL023,ASD01,FX,,,,Fixed Agreement,7000000491,2020-01-28,1000025103,,2020-01-09,2020-01-09,,,1930.71,0.2,2316.852,,ASDA Media Partnership Income,Automatic
1325,CL023,ASD01,MS,,,,VOLUME REBATE,7000000612,2019-01-01,,,2019-01-01,2019-01-01,,,49312.20,0.2,59174.63999999999,,VOLUME REBATE Look on image,Automatic
1326,CL023,ASD01,MS,,,,VOLUME REBATE,7000000861,2019-01-01,,,2019-01-01,2019-01-01,,,67742.50,0.2,81291.0,,VOLUME REBATE Look on image,Automatic
1327,CL023,ASD01,FX,,,,Fixed Agreement,7000000904,2022-01-27,1000161045,,2022-01-26,2022-01-26,,,2295.00,0.2,2754.0,,ASDA Media Partnership Income,Automatic
1328,CL023,ASD01,MS,,,,VOLUME REBATE,7000000913,2019-01-01,,,2019-01-01,2019-01-01,,,684.25,0.2,821.1,,VOLUME REBATE Look on image,Automatic
1329,CL023,ASD01,MS,,,,VOLUME REBATE,7000000954,2019-01-01,,,2019-01-01,2019-01-01,,,3118.82,0.2,3742.584,,VOLUME REBATE Look on image,Automatic
1330,CL023,ASD01,MS,,,,VOLUME REBATE,7000001013,2019-01-01,,,2019-01-01,2019-01-01,,,31971.80,0.2,38366.159999999996,,VOLUME REBATE Look on image,Automatic
1331,CL023,ASD01,MS,,,,VOLUME REBATE,7000001020,2019-01-01,,,2019-01-01,2019-01-01,,,778.43,0.2,934.1159999999999,,VOLUME REBATE Look on image,Automatic
1332,CL023,ASD01,MS,,,,VOLUME REBATE,7000001057,2019-01-01,,,2019-01-01,2019-01-01,,,3931.25,0.2,4717.5,,VOLUME REBATE Look on image,Automatic
1333,CL023,ASD01,PR,E,,,Volume Agreement,7000001083,2024-01-02,1000266282,50201912.0,2023-11-01,2023-12-31,494286.0,0.3,148285.80000000002,0.2,177942.96000000002,,,Automatic
1334,CL023,ASD01,PR,E,,,Volume Agreement,7000001083,2024-01-02,1000266282,9641887.0,2023-11-01,2023-12-31,1.0,0.3,0.3,0.2,0.36,,,Automatic
1335,CL023,ASD01,PR,E,,,Volume Agreement,7000001099,2024-01-05,1000260716,50201912.0,2024-01-01,2024-01-03,10397.0,1.09,11332.73,0.2,13599.276,,,Automatic
1336,CL023,ASD01,PR,E,,,Volume Agreement,7000001117,2024-01-05,1000263046,51366585.0,2024-01-01,2024-01-03,5.0,3.15,15.75,0.2,18.9,,,Automatic
1337,CL023,ASD01,PR,E,,,Volume Agreement,7000001163,2024-01-05,1000265757,51294231.0,2024-01-01,2024-01-03,6635.0,1.7,11279.5,0.2,13535.4,,,Automatic
1338,CL023,ASD01,MS,,,,,7000001193,2024-01-12,,,2024-01-12,2024-01-12,,,5948.16,0.2,7137.7919999999995,, Look on image,Automatic
1339,CL023,ASD01,MS,,,,VOLUME REBATE,7000001394,2019-01-01,,,2019-01-01,2019-01-01,,,5737.38,0.2,6884.856,,VOLUME REBATE Look on image,Automatic
1340,CL023,ASD01,MS,,,,VOLUME REBATE,7000001680,2019-01-01,,,2019-01-01,2019-01-01,,,54705.35,0.2,65646.42,,VOLUME REBATE Look on image,Automatic
1341,CL023,ASD01,PR,E,,,Volume Agreement,7000002296,2024-01-02,1000222252,51143247.0,2023-12-01,2023-12-31,34599.0,0.12,4151.88,0.2,4982.256,,,Automatic
1342,CL023,ASD01,MS,,,,VOLUME REBATE,7000002512,2019-01-01,,,2019-01-01,2019-01-01,,,173068.80,0.2,207682.55999999997,,VOLUME REBATE Look on image,Automatic
1343,CL023,ASD01,MS,,,,VOLUME REBATE,7000002521,2019-01-01,,,2019-01-01,2019-01-01,,,8585.16,0.2,10302.192,,VOLUME REBATE Look on image,Automatic
1344,CL023,ASD01,FX,,,,Fixed Agreement,7000100312,2021-07-28,1000123389,,2021-07-15,2021-07-15,,,12000.00,0.2,14400.0,,Promotional Funding,Automatic
1345,CL023,ASD01,MS,,,,VOLUME REBATE,7000100315,2019-07-01,,,2019-07-01,2019-07-01,,,7219.20,0.2,8663.039999999999,,VOLUME REBATE Look on image,Automatic
1346,CL023,ASD01,MS,,,,VOLUME REBATE,7000100442,2019-07-01,,,2019-07-01,2019-07-01,,,37801.80,0.2,45362.16,,VOLUME REBATE Look on image,Automatic
1347,CL023,ASD01,FX,,,,Fixed Agreement,7000100454,2022-07-27,1000188037,,2022-07-26,2022-07-26,,,362.46,0.2,434.95199999999994,,ASDA Media Partnership Income,Automatic
1348,CL023,ASD01,FX,,,,Fixed Agreement,7000100457,2022-07-27,1000188270,,2022-07-26,2022-07-26,,,488.79,0.2,586.548,,ASDA Media Partnership Income,Automatic
1349,CL023,ASD01,MS,,,,VOLUME REBATE,7000100515,2019-07-01,,,2019-07-01,2019-07-01,,,2008.20,0.2,2409.84,,VOLUME REBATE Look on image,Automatic
1350,CL023,ASD01,FX,,,,Fixed Agreement,7000100982,2020-08-28,1000052890,,2020-08-20,2020-08-20,,,10294.07,0.2,12352.884,,ASDA Media Partnership Income,Automatic
1351,CL023,ASD01,FX,,,,Fixed Agreement,7000101071,2021-07-27,1000122124,,2021-07-27,2021-07-27,,,806.92,0.2,968.3039999999999,,ASDA Media Partnership Income,Automatic
1352,CL023,ASD01,FX,,,,Fixed Agreement,7000101107,2021-07-27,1000122479,,2021-07-27,2021-07-27,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
1353,CL023,ASD01,FX,,,,Fixed Agreement,7000101509,2022-07-27,1000187485,,2022-07-26,2022-07-26,,,5278.98,0.2,6334.775999999999,,ASDA Media Partnership Income,Automatic
1354,CL023,ASD01,FX,,,,Fixed Agreement,7000101521,2021-07-27,1000121925,,2021-07-27,2021-07-27,,,10031.56,0.2,12037.872,,ASDA Media Partnership Income,Automatic
1355,CL023,ASD01,FX,,,,Fixed Agreement,7000101532,2021-07-27,1000122106,,2021-07-27,2021-07-27,,,930.01,0.2,1116.012,,ASDA Media Partnership Income,Automatic
1356,CL023,ASD01,MS,,,,VOLUME REBATE,7000101535,2019-07-01,,,2019-07-01,2019-07-01,,,83281.00,0.2,99937.2,,VOLUME REBATE Look on image,Automatic
1357,CL023,ASD01,MS,,,,VOLUME REBATE,7000101573,2019-07-01,,,2019-07-01,2019-07-01,,,2112.50,0.2,2535.0,,VOLUME REBATE Look on image,Automatic
1358,CL023,ASD01,FX,,,,Fixed Agreement,7000101585,2021-07-27,1000122816,,2021-07-27,2021-07-27,,,273.82,0.2,328.584,,ASDA Media Partnership Income,Automatic
1359,CL023,ASD01,FX,,,,Fixed Agreement,7000101751,2022-07-27,1000194343,,2022-07-26,2022-07-26,,,654.30,0.2,785.16,,ASDA Media Partnership Income,Automatic
1360,CL023,ASD01,FX,,,,Fixed Agreement,7000102003,2021-07-27,1000122244,,2021-07-27,2021-07-27,,,486.19,0.2,583.428,,ASDA Media Partnership Income,Automatic
1361,CL023,ASD01,FX,,,,Fixed Agreement,7000102009,2021-07-27,1000122296,,2021-07-27,2021-07-27,,,1439.13,0.2,1726.9560000000001,,ASDA Media Partnership Income,Automatic
1362,CL023,ASD01,FX,,,,Fixed Agreement,7000102034,2021-07-27,1000122614,,2021-07-27,2021-07-27,,,324.00,0.2,388.8,,ASDA Media Partnership Income,Automatic
1363,CL023,ASD01,FX,,,,Fixed Agreement,7000102604,2022-07-27,1000192948,,2022-07-26,2022-07-26,,,19520.00,0.2,23424.0,,ASDA Media Partnership Income,Automatic
1364,CL023,ASD01,FX,,,,Fixed Agreement,7000102667,2022-07-27,1000193852,,2022-07-26,2022-07-26,,,654.84,0.2,785.808,,ASDA Media Partnership Income,Automatic
1365,CL023,ASD01,FX,,,,Fixed Agreement,7000103071,2022-07-27,1000192722,,2022-07-26,2022-07-26,,,687.68,0.2,825.2159999999999,,ASDA Media Partnership Income,Automatic
1366,CL023,ASD01,FX,,,,Fixed Agreement,7000103079,2022-07-27,1000192794,,2022-07-26,2022-07-26,,,636.84,0.2,764.208,,ASDA Media Partnership Income,Automatic
1367,CL023,ASD01,FX,,,,Fixed Agreement,7000103674,2023-08-10,1000246731,,2023-01-01,2023-06-30,,,100000.00,0.2,120000.0,,Turnover Bonus,Automatic
1368,CL023,ASD01,PR,E,,,Volume Agreement,7000120974,2021-09-10,1000128186,50045340.0,2021-09-01,2021-09-08,1657.0,0.59,977.63,0.2,1173.156,,,Automatic
1369,CL023,ASD01,PR,E,,,Volume Agreement,7000121001,2021-08-31,1000100220,50363589.0,2021-08-01,2021-08-31,29097.0,1.25,36371.25,0.2,43645.5,,,Automatic
1370,CL023,ASD01,PR,E,,,Volume Agreement,7000121005,2021-08-31,1000101805,50228277.0,2021-08-01,2021-08-31,59021.0,0.06,3541.2599999999998,0.2,4249.512,,,Automatic
1371,CL023,ASD01,PR,E,,,Volume Agreement,7000121035,2021-08-31,1000119989,50381587.0,2021-08-12,2021-08-31,48746.0,0.2,9749.2,0.2,11699.04,,,Automatic
1372,CL023,ASD01,FX,,,,Fixed Agreement,7000121078,2022-08-30,1000198806,,2022-08-26,2022-08-26,,,332.32,0.2,398.784,,ASDA Media Partnership Income,Automatic
1373,CL023,ASD01,PR,E,,,Volume Agreement,7000121092,2021-08-31,1000123792,50402845.0,2021-08-12,2021-08-31,20205.0,2.25,45461.25,0.2,54553.5,,,Automatic
1374,CL023,ASD01,PR,E,,,Volume Agreement,7000121168,2021-08-31,1000125611,9647032.0,2021-08-12,2021-08-31,98035.0,1.1,107838.5,0.2,129406.2,,,Automatic
1375,CL023,ASD01,FX,,,,Fixed Agreement,7000121257,2020-09-25,1000055730,,2020-01-02,2020-01-29,,,492.10,0.2,590.52,,Promotional Funding,Automatic
1376,CL023,ASD01,FX,,,,Fixed Agreement,7000121413,2019-08-09,1000007592,,2019-05-23,2019-07-28,,,23767.50,0.2,28521.0,,Volume Incentive - Sales based,Automatic
1377,CL023,ASD01,PR,E,,,Volume Agreement,7000121520,2021-08-31,1000119873,50160887.0,2021-08-05,2021-08-31,20790.0,0.8,16632.0,0.2,19958.399999999998,,,Automatic
1378,CL023,ASD01,FX,,,,Fixed Agreement,7000121530,2022-08-30,1000198854,,2022-08-26,2022-08-26,,,3078.77,0.2,3694.524,,ASDA Media Partnership Income,Automatic
1379,CL023,ASD01,PR,E,,,Volume Agreement,7000121604,2021-08-31,1000124573,50317823.0,2021-08-12,2021-08-31,2532.0,1.09,2759.88,0.2,3311.856,,,Automatic
1380,CL023,ASD01,PR,E,,,Volume Agreement,7000121807,2021-09-10,1000124103,9647655.0,2021-09-01,2021-09-08,13179.0,0.27,3558.33,0.2,4269.996,,,Automatic
1381,CL023,ASD01,FX,,,,Fixed Agreement,7000122114,2020-09-29,1000056498,,2020-09-01,2020-09-01,,,571.97,0.2,686.364,,ASDA Media Partnership Income,Automatic
1382,CL023,ASD01,PR,E,,,Volume Agreement,7000122143,2021-08-31,1000129306,50309605.0,2021-08-12,2021-08-31,3020.0,1.12,3382.4000000000005,0.2,4058.8800000000006,,,Automatic
1383,CL023,ASD01,PR,E,,,Volume Agreement,7000122421,2021-09-10,1000126536,50201906.0,2021-09-01,2021-09-08,1070.0,0.35,374.5,0.2,449.4,,,Automatic
1384,CL023,ASD01,PR,E,,,Volume Agreement,7000122635,2021-08-31,1000128186,50045340.0,2021-08-12,2021-08-31,5112.0,0.59,3016.08,0.2,3619.296,,,Automatic
1385,CL023,ASD01,PR,E,,,Volume Agreement,7000122691,2021-09-10,1000122915,50212563.0,2021-09-01,2021-09-08,25678.0,0.25,6419.5,0.2,7703.4,,,Automatic
1386,CL023,ASD01,PR,E,,,Volume Agreement,7000123175,2021-09-10,1000116060,50212562.0,2021-09-01,2021-09-08,4032.0,0.35,1411.1999999999998,0.2,1693.4399999999998,,,Automatic
1387,CL023,ASD01,PR,E,,,Volume Agreement,7000123182,2021-09-10,1000119989,50381587.0,2021-09-01,2021-09-08,18445.0,0.2,3689.0,0.2,4426.8,,,Automatic
1388,CL023,ASD01,PR,E,,,Volume Agreement,7000123184,2021-09-10,1000120559,50201909.0,2021-09-01,2021-09-08,3348.0,0.23,770.0400000000001,0.2,924.048,,,Automatic
1389,CL023,ASD01,PR,E,,,Volume Agreement,7000123213,2021-09-10,1000129306,50309605.0,2021-09-01,2021-09-08,754.0,1.12,844.4800000000001,0.2,1013.3760000000001,,,Automatic
1390,CL023,ASD01,FX,,,,Fixed Agreement,7000123353,2020-09-29,1000061821,,2020-09-01,2020-09-01,,,9415.87,0.2,11299.044,,ASDA Media Partnership Income,Automatic
1391,CL023,ASD01,FX,,,,Fixed Agreement,7000123478,2022-09-27,1000201096,,2022-09-27,2022-09-27,,,4720.00,0.2,5664.0,,ASDA Media Partnership Income,Automatic
1392,CL023,ASD01,FX,,,,Fixed Agreement,7000123685,2020-09-29,1000060615,,2020-09-01,2020-09-01,,,3700.00,0.2,4440.0,,ASDA Media Partnership Income,Automatic
1393,CL023,ASD01,FX,,,,Fixed Agreement,7000143531,2023-10-26,1000256700,,2023-10-26,2023-10-26,,,1477.22,0.2,1772.664,,ASDA Media Partnership Income,Automatic
1394,CL023,ASD01,FX,,,,Fixed Agreement,7000143703,2021-10-28,1000135650,,2021-10-26,2021-10-26,,,15000.00,0.2,18000.0,,ASDA Media Partnership Income,Automatic
1395,CL023,ASD01,FX,,,,Fixed Agreement,7000144136,2021-10-28,1000137835,,2021-10-26,2021-10-26,,,1229.05,0.2,1474.86,,ASDA Media Partnership Income,Automatic
1396,CL023,ASD01,FX,,,,Fixed Agreement,7000144265,2021-10-28,1000140045,,2021-10-26,2021-10-26,,,1023.87,0.2,1228.644,,ASDA Media Partnership Income,Automatic
1397,CL023,ASD01,FX,,,,Fixed Agreement,7000144356,2022-10-27,1000204967,,2022-10-26,2022-10-26,,,10000.00,0.2,12000.0,,ASDA Media Partnership Income,Automatic
1398,CL023,ASD01,FX,,,,Fixed Agreement,7000144393,2022-10-27,1000206383,,2022-10-26,2022-10-26,,,2335.20,0.2,2802.24,,ASDA Media Partnership Income,Automatic
1399,CL023,ASD01,FX,,,,Fixed Agreement,7000144795,2022-10-27,1000208182,,2022-10-26,2022-10-26,,,5360.00,0.2,6432.0,,ASDA Media Partnership Income,Automatic
1400,CL023,ASD01,FX,,,,Fixed Agreement,7000145273,2021-10-28,1000131419,,2021-10-26,2021-10-26,,,20170.62,0.2,24204.744,,ASDA Media Partnership Income,Automatic
1401,CL023,ASD01,FX,,,,Fixed Agreement,7000145333,2022-10-31,1000207710,,2022-10-14,2022-10-31,,,3237.05,0.2,3884.46,,Promotional Funding,Automatic
1402,CL023,ASD01,PR,E,,,Volume Agreement,7000145341,2022-10-31,1000152136,50863357.0,2022-10-01,2022-10-31,17644.0,0.1,1764.4,0.2,2117.28,,,Automatic
1403,CL023,ASD01,PR,E,,,Volume Agreement,7000145344,2022-10-31,1000186333,51160470.0,2022-10-01,2022-10-31,13756.0,1.71,23522.760000000002,0.2,28227.312,,,Automatic
1404,CL023,ASD01,PR,E,,,Volume Agreement,7000145345,2022-10-31,1000190453,51104802.0,2022-10-01,2022-10-31,33545.0,0.8,26836.0,0.2,32203.199999999997,,,Automatic
1405,CL023,ASD01,FX,,,,Fixed Agreement,7000145451,2021-10-28,1000140136,,2021-10-26,2021-10-26,,,834.27,0.2,1001.1239999999999,,ASDA Media Partnership Income,Automatic
1406,CL023,ASD01,FX,,,,Fixed Agreement,7000145473,2021-10-28,1000140325,,2021-10-26,2021-10-26,,,984.40,0.2,1181.28,,ASDA Media Partnership Income,Automatic
1407,CL023,ASD01,PR,E,,,Volume Agreement,7000145814,2022-10-31,1000178756,50381589.0,2022-10-01,2022-10-31,78929.0,0.11,8682.19,0.2,10418.628,,,Automatic
1408,CL023,ASD01,PR,E,,,Volume Agreement,7000145824,2022-10-31,1000194808,50381589.0,2022-10-01,2022-10-31,78929.0,0.11,8682.19,0.2,10418.628,,,Automatic
1409,CL023,ASD01,PR,E,,,Volume Agreement,7000145870,2022-10-31,1000203444,51074408.0,2022-10-10,2022-10-31,10491.0,1.5,15736.5,0.2,18883.8,,,Automatic
