,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
4270,CL002,ASD01,PR,E,,,Volume Agreement,7000121229,2022-08-31,1000194734,50918744.0,2022-08-11,2022-08-31,14669.0,0.46,6747.740000000001,0.0,6747.740000000001,,,Automatic
4271,CL002,ASD01,PR,E,,,Volume Agreement,7000121229,2022-08-31,1000194734,51133591.0,2022-08-11,2022-08-31,9448.0,0.46,4346.080000000001,0.0,4346.080000000001,,,Automatic
4272,CL002,ASD01,PR,E,,,Volume Agreement,7000121561,2021-08-31,1000123208,50148564.0,2021-08-12,2021-08-31,11770.0,0.42,4943.400000000001,0.0,4943.400000000001,,,Automatic
4273,CL002,ASD01,PR,E,,,Volume Agreement,7000121599,2021-08-31,1000124382,50308084.0,2021-08-12,2021-08-31,52251.0,0.3,15675.3,0.2,18810.359999999997,,,Automatic
4274,CL002,ASD01,PR,E,,,Volume Agreement,7000121599,2021-08-31,1000124382,50308085.0,2021-08-12,2021-08-31,156621.0,0.3,46986.3,0.2,56383.560000000005,,,Automatic
4275,CL002,ASD01,PR,E,,,Volume Agreement,7000121617,2021-08-31,1000124945,50918744.0,2021-08-12,2021-08-31,42448.0,0.62,26317.760000000002,0.0,26317.760000000002,,,Automatic
4276,CL002,ASD01,PR,E,,,Volume Agreement,7000121617,2021-08-31,1000124945,50918745.0,2021-08-12,2021-08-31,39105.0,0.62,24245.1,0.0,24245.1,,,Automatic
4277,CL002,ASD01,PR,E,,,Volume Agreement,7000121638,2022-08-31,1000183904,50363120.0,2022-08-01,2022-08-31,5646.0,0.24,1355.04,0.0,1355.04,,,Automatic
4278,CL002,ASD01,PR,E,,,Volume Agreement,7000121638,2022-08-31,1000183904,50363121.0,2022-08-01,2022-08-31,5155.0,0.24,1237.2000000000003,0.0,1237.2000000000003,,,Automatic
4279,CL002,ASD01,PR,E,,,Volume Agreement,7000121638,2022-08-31,1000183904,50363122.0,2022-08-01,2022-08-31,1508.0,0.24,361.9200000000001,0.0,361.9200000000001,,,Automatic
4280,CL002,ASD01,PR,E,,,Volume Agreement,7000121638,2022-08-31,1000183904,5950675.0,2022-08-01,2022-08-31,1.0,0.24,0.24,0.0,0.24,,,Automatic
4281,CL002,ASD01,PR,E,,,Volume Agreement,7000121659,2022-08-31,1000190941,51086623.0,2022-08-01,2022-08-31,33451.0,0.3,10035.3,0.2,12042.359999999999,,,Automatic
4282,CL002,ASD01,PR,E,,,Volume Agreement,7000121659,2022-08-31,1000190941,51086624.0,2022-08-01,2022-08-31,83084.0,0.3,24925.2,0.2,29910.239999999998,,,Automatic
4283,CL002,ASD01,PR,E,,,Volume Agreement,7000121682,2021-09-03,1000119631,50196927.0,2021-09-01,2021-09-01,2658.0,0.21,558.1800000000001,0.0,558.1800000000001,,,Automatic
4284,CL002,ASD01,PR,E,,,Volume Agreement,7000121682,2021-09-03,1000119631,50196930.0,2021-09-01,2021-09-01,2752.0,0.21,577.9200000000001,0.0,577.9200000000001,,,Automatic
4285,CL002,ASD01,PR,E,,,Volume Agreement,7000121682,2021-09-03,1000119631,50196931.0,2021-09-01,2021-09-01,1267.0,0.21,266.06999999999994,0.0,266.06999999999994,,,Automatic
4286,CL002,ASD01,PR,E,,,Volume Agreement,7000121682,2021-09-03,1000119631,50106900.0,2021-09-01,2021-09-01,12.0,0.21,2.52,0.0,2.52,,,Automatic
4287,CL002,ASD01,PR,E,,,Volume Agreement,7000121682,2021-09-03,1000119631,50196928.0,2021-09-01,2021-09-01,1115.0,0.21,234.15,0.0,234.15,,,Automatic
4288,CL002,ASD01,PR,E,,,Volume Agreement,7000121709,2022-08-31,1000193910,50100554.0,2022-08-11,2022-08-31,2475.504122695257,0.25,618.8760306738143,0.0,618.8760306738143,,,Automatic
4289,CL002,ASD01,PR,E,,,Volume Agreement,7000121709,2022-08-31,1000193910,50100708.0,2022-08-11,2022-08-31,1540.056059039881,0.25,385.0140147599702,0.0,385.0140147599702,,,Automatic
4290,CL002,ASD01,PR,E,,,Volume Agreement,7000121709,2022-08-31,1000193910,51046905.0,2022-08-11,2022-08-31,33080.439818264866,0.25,8270.109954566216,0.0,8270.109954566216,,,Automatic
4291,CL002,ASD01,PR,E,,,Volume Agreement,7000121710,2022-08-31,1000193910,50100554.0,2022-08-11,2022-08-31,300.4958773047429,0.25,75.12396932618573,0.2,90.14876319142286,,,Automatic
4292,CL002,ASD01,PR,E,,,Volume Agreement,7000121710,2022-08-31,1000193910,50100708.0,2022-08-11,2022-08-31,186.94394096011922,0.25,46.735985240029805,0.2,56.08318228803577,,,Automatic
4293,CL002,ASD01,PR,E,,,Volume Agreement,7000121710,2022-08-31,1000193910,51046905.0,2022-08-11,2022-08-31,4015.5601817351376,0.25,1003.8900454337844,0.2,1204.6680545205413,,,Automatic
4294,CL002,ASD01,PR,E,,,Volume Agreement,7000121747,2022-08-31,1000195232,3924291.0,2022-08-11,2022-08-31,40479.0,0.52,21049.08,0.0,21049.08,,,Automatic
4295,CL002,ASD01,FX,,,,Fixed Agreement,7000121817,2019-08-28,1000007013,,2019-08-08,2019-08-28,,,5115.00,0.2,6138.0,,Promotional Funding,Automatic
4296,CL002,ASD01,FX,,,,Fixed Agreement,7000121838,2019-08-29,1000008138,,2019-08-29,2019-08-29,,,9540.00,0.2,11448.0,,Promotional Funding,Automatic
4297,CL002,ASD01,PR,E,,,Volume Agreement,7000121869,2022-09-09,1000191372,50363123.0,2022-09-01,2022-09-07,1908.0,0.39,744.1200000000001,0.0,744.1200000000001,,,Automatic
4298,CL002,ASD01,PR,E,,,Volume Agreement,7000136431,2021-10-08,1000130484,50618095.0,2021-10-01,2021-10-06,31000.0,0.12,3720.0,0.2,4464.0,,,Automatic
4299,CL002,ASD01,PR,E,,,Volume Agreement,7000136438,2021-10-08,1000130663,50161038.0,2021-10-01,2021-10-06,3749.0,0.47,1762.0299999999997,0.2,2114.4359999999997,,,Automatic
4300,CL002,ASD01,PR,E,,,Volume Agreement,7000136438,2021-10-08,1000130663,50161043.0,2021-10-01,2021-10-06,668.0,0.47,313.96,0.2,376.75199999999995,,,Automatic
4301,CL002,ASD01,PR,E,,,Volume Agreement,7000136438,2021-10-08,1000130663,50161041.0,2021-10-01,2021-10-06,15883.0,0.47,7465.01,0.2,8958.012,,,Automatic
4302,CL002,ASD01,PR,E,,,Volume Agreement,7000136473,2022-09-30,1000190921,5947266.0,2022-09-01,2022-09-30,14613.0,0.15,2191.95,0.0,2191.95,,,Automatic
4303,CL002,ASD01,PR,E,,,Volume Agreement,7000136473,2022-09-30,1000190921,5929038.0,2022-09-01,2022-09-30,20311.0,0.15,3046.6499999999996,0.0,3046.6499999999996,,,Automatic
4304,CL002,ASD01,PR,E,,,Volume Agreement,7000136478,2019-09-30,1000006256,50219003.0,2019-09-01,2019-09-30,139157.0,0.33,45921.81,0.2,55106.17199999999,,,Automatic
4305,CL002,ASD01,PR,E,,,Volume Agreement,7000136496,2022-09-30,1000195486,161665.0,2022-09-01,2022-09-30,9744.0,0.54,5261.76,0.0,5261.76,,,Automatic
4306,CL002,ASD01,MS,,,,,7000136510,2021-09-29,,,2021-09-29,2021-09-29,,,100.00,0.2,120.0,, Look on image,Automatic
4307,CL002,ASD01,MS,,,,,7000136520,2021-09-29,,,2021-09-29,2021-09-29,,,2191.00,0.2,2629.2,, Look on image,Automatic
4308,CL002,ASD01,FX,,,,Fixed Agreement,7000136552,2020-10-27,1000064943,,2020-10-05,2020-10-05,,,15000.00,0.2,18000.0,,Promotional Funding,Automatic
4309,CL002,ASD01,FX,,,,Fixed Agreement,7000136628,2021-09-30,1000130489,,2021-09-30,2021-09-30,,,10000.00,0.2,12000.0,,Promotional Funding,Automatic
4310,CL002,ASD01,FX,,,,Fixed Agreement,7000136638,2020-10-29,1000063508,,2020-10-01,2020-10-01,,,1292.69,0.2,1551.228,,ASDA Media Partnership Income,Automatic
4311,CL002,ASD01,PR,E,,,Volume Agreement,7000136673,2022-09-30,1000200495,5930508.0,2022-09-08,2022-09-30,71182.0,0.14,9965.48,0.0,9965.48,,,Automatic
4312,CL002,ASD01,PR,E,,,Volume Agreement,7000136673,2022-09-30,1000200495,5930410.0,2022-09-08,2022-09-30,67627.0,0.14,9467.78,0.0,9467.78,,,Automatic
4313,CL002,ASD01,PR,E,,,Volume Agreement,7000136673,2022-09-30,1000200495,5930487.0,2022-09-08,2022-09-30,42822.0,0.14,5995.08,0.0,5995.08,,,Automatic
4314,CL002,ASD01,PR,E,,,Volume Agreement,7000136673,2022-09-30,1000200495,51142210.0,2022-09-08,2022-09-30,20607.0,0.14,2884.9800000000005,0.0,2884.9800000000005,,,Automatic
4315,CL002,ASD01,PR,E,,,Volume Agreement,7000136715,2021-09-30,1000127518,50148428.0,2021-09-09,2021-09-30,6190.991811136854,0.3,1857.2975433410563,0.2,2228.7570520092677,,,Automatic
4316,CL002,ASD01,PR,E,,,Volume Agreement,7000136715,2021-09-30,1000127518,50873404.0,2021-09-09,2021-09-30,7626.008188863147,0.3,2287.8024566589434,0.2,2745.362947990732,,,Automatic
4317,CL002,ASD01,PR,E,,,Volume Agreement,7000136716,2021-09-30,1000127518,50148428.0,2021-09-09,2021-09-30,5026.008188863147,0.3,1507.8024566589438,0.0,1507.8024566589438,,,Automatic
4318,CL002,ASD01,PR,E,,,Volume Agreement,7000136716,2021-09-30,1000127518,50873404.0,2021-09-09,2021-09-30,6190.991811136854,0.3,1857.297543341056,0.0,1857.297543341056,,,Automatic
4319,CL002,ASD01,PR,E,,,Volume Agreement,7000136723,2022-09-30,1000202232,3937717.0,2022-09-22,2022-09-30,3990.0,0.27,1077.3,0.0,1077.3,,,Automatic
4320,CL002,ASD01,FX,,,,Fixed Agreement,7000136760,2020-10-29,1000065554,,2020-10-01,2020-10-01,,,223.02,0.2,267.624,,ASDA Media Partnership Income,Automatic
4321,CL002,ASD01,PR,E,,,Volume Agreement,7000136781,2022-10-10,1000190902,5946748.0,2022-10-01,2022-10-08,20041.0,0.06,1202.46,0.0,1202.46,,,Automatic
4322,CL002,ASD01,FX,,,,Fixed Agreement,7000136861,2020-10-29,1000066727,,2020-10-01,2020-10-01,,,12000.00,0.2,14400.0,,ASDA Media Partnership Income,Automatic
4323,CL002,ASD01,FX,,,,Fixed Agreement,7000137014,2021-09-30,1000137644,,2021-09-30,2021-09-30,,,15000.00,0.2,18000.0,,Promotional Funding,Automatic
4324,CL002,ASD01,PR,E,,,Volume Agreement,7000137033,2022-09-30,1000193417,50196928.0,2022-09-22,2022-09-30,7282.0,0.16,1165.12,0.0,1165.12,,,Automatic
4325,CL002,ASD01,PR,E,,,Volume Agreement,7000137033,2022-09-30,1000193417,50196927.0,2022-09-22,2022-09-30,17769.0,0.16,2843.04,0.0,2843.04,,,Automatic
4326,CL002,ASD01,PR,E,,,Volume Agreement,7000137039,2021-09-30,1000120577,50075223.0,2021-09-01,2021-09-30,17705.0,0.19,3363.95,0.0,3363.95,,,Automatic
4327,CL002,ASD01,PR,E,,,Volume Agreement,7000137093,2021-09-30,1000128054,50967045.0,2021-09-09,2021-09-30,2466.0,0.35,863.1,0.0,863.1,,,Automatic
4328,CL002,ASD01,PR,E,,,Volume Agreement,7000137095,2022-09-30,1000198325,50370876.0,2022-09-08,2022-09-30,117126.0,0.39,45679.14,0.0,45679.14,,,Automatic
4329,CL002,ASD01,PR,E,,,Volume Agreement,7000137159,2022-09-30,1000200264,50196450.0,2022-09-08,2022-09-30,46004.0,0.13,5980.5199999999995,0.0,5980.5199999999995,,,Automatic
4330,CL002,ASD01,PR,E,,,Volume Agreement,7000137175,2021-09-30,1000130991,50370876.0,2021-09-09,2021-09-30,134992.0,0.5,67496.0,0.0,67496.0,,,Automatic
4331,CL002,ASD01,PR,E,,,Volume Agreement,7000137217,2022-09-30,1000201775,3924291.0,2022-09-22,2022-09-30,16008.0,0.52,8324.16,0.0,8324.16,,,Automatic
4332,CL002,ASD01,PR,E,,,Volume Agreement,7000137271,2021-10-08,1000129183,5952600.0,2021-10-01,2021-10-06,3008.0,1.1,3308.8,0.0,3308.8,,,Automatic
4333,CL002,ASD01,PR,E,,,Volume Agreement,7000137275,2021-10-08,1000130475,50671224.0,2021-10-01,2021-10-06,2032.0,0.36,731.52,0.0,731.52,,,Automatic
4334,CL002,ASD01,PR,E,,,Volume Agreement,7000137275,2021-10-08,1000130475,50057693.0,2021-10-01,2021-10-06,207.0,0.36,74.51999999999998,0.0,74.51999999999998,,,Automatic
4335,CL002,ASD01,PR,E,,,Volume Agreement,7000137278,2021-10-08,1000130991,50370876.0,2021-10-01,2021-10-06,38595.0,0.5,19297.5,0.0,19297.5,,,Automatic
4336,CL002,ASD01,PR,E,,,Volume Agreement,7000137471,2019-09-30,1000002540,50456599.0,2019-09-01,2019-09-30,95780.31101217591,0.3,28734.09330365277,0.2,34480.911964383326,,,Automatic
4337,CL002,ASD01,PR,E,,,Volume Agreement,7000137471,2019-09-30,1000002540,50456600.0,2019-09-01,2019-09-30,30459.688987824105,0.3,9137.90669634723,0.2,10965.488035616678,,,Automatic
4338,CL002,ASD01,PR,E,,,Volume Agreement,7000137513,2021-09-30,1000129880,50714040.0,2021-09-09,2021-09-30,18347.0,0.28,5137.160000000001,0.2,6164.592000000001,,,Automatic
4339,CL002,ASD01,PR,E,,,Volume Agreement,7000137535,2021-09-30,1000130484,50618095.0,2021-09-09,2021-09-30,102234.0,0.12,12268.08,0.2,14721.696,,,Automatic
4340,CL002,ASD01,PR,E,,,Volume Agreement,7000137540,2021-09-30,1000130562,50151783.0,2021-09-09,2021-09-30,92695.0,0.39,36151.05,0.0,36151.05,,,Automatic
4341,CL002,ASD01,PR,E,,,Volume Agreement,7000137540,2021-09-30,1000130562,50151784.0,2021-09-09,2021-09-30,112240.0,0.39,43773.59999999999,0.0,43773.59999999999,,,Automatic
4342,CL002,ASD01,PR,E,,,Volume Agreement,7000137612,2022-09-30,1000199965,50593671.0,2022-09-08,2022-09-30,39609.0,0.34,13467.059999999998,0.0,13467.059999999998,,,Automatic
4343,CL002,ASD01,PR,E,,,Volume Agreement,7000137621,2021-09-30,1000132261,50075156.0,2021-09-23,2021-09-30,11954.0,0.34,4064.3599999999997,0.0,4064.3599999999997,,,Automatic
4344,CL002,ASD01,PR,E,,,Volume Agreement,7000137624,2022-09-30,1000200196,51086623.0,2022-09-08,2022-09-30,57785.0,0.23,13290.55,0.2,15948.659999999998,,,Automatic
4345,CL002,ASD01,PR,E,,,Volume Agreement,7000137624,2022-09-30,1000200196,51086624.0,2022-09-08,2022-09-30,150259.0,0.23,34559.57,0.2,41471.484,,,Automatic
4346,CL002,ASD01,PR,E,,,Volume Agreement,7000137624,2022-09-30,1000200196,50953009.0,2022-09-08,2022-09-30,51348.0,0.23,11810.04,0.2,14172.048,,,Automatic
4347,CL002,ASD01,PR,E,,,Volume Agreement,7000137650,2021-09-30,1000137791,50308084.0,2021-09-16,2021-09-30,15700.0,0.15,2354.9999999999995,0.2,2825.9999999999995,,,Automatic
4348,CL002,ASD01,PR,E,,,Volume Agreement,7000137650,2021-09-30,1000137791,50308085.0,2021-09-16,2021-09-30,69489.0,0.15,10423.349999999999,0.2,12508.019999999999,,,Automatic
4349,CL002,ASD01,PR,E,,,Volume Agreement,7000137670,2021-10-08,1000124349,5947287.0,2021-10-01,2021-10-06,1728.0,0.21,362.88000000000005,0.0,362.88000000000005,,,Automatic
4350,CL002,ASD01,PR,E,,,Volume Agreement,7000137670,2021-10-08,1000124349,5930508.0,2021-10-01,2021-10-06,20671.0,0.21,4340.91,0.0,4340.91,,,Automatic
4351,CL002,ASD01,PR,E,,,Volume Agreement,7000137745,2022-10-10,1000190901,51046905.0,2022-10-01,2022-10-08,7548.0,0.26,1962.48,0.0,1962.48,,,Automatic
4352,CL002,ASD01,FX,,,,Fixed Agreement,7000137919,2020-10-29,1000061000,,2020-10-01,2020-10-01,,,586.91,0.2,704.2919999999999,,ASDA Media Partnership Income,Automatic
4353,CL002,ASD01,FX,,,,Fixed Agreement,7000137980,2020-10-29,1000064109,,2020-10-01,2020-10-01,,,590.20,0.2,708.24,,ASDA Media Partnership Income,Automatic
4354,CL002,ASD01,PR,E,,,Volume Agreement,7000138013,2021-09-30,1000130462,5940532.0,2021-09-09,2021-09-30,15593.0,0.87,13565.909999999998,0.0,13565.909999999998,,,Automatic
4355,CL002,ASD01,PR,E,,,Volume Agreement,7000138013,2021-09-30,1000130462,5947700.0,2021-09-09,2021-09-30,228.0,0.87,198.36,0.0,198.36,,,Automatic
4356,CL002,ASD01,MS,,,,,7000138031,2019-09-04,,,2019-09-04,2019-09-04,,,20.00,0.0,20.0,, Look on image,Automatic
4357,CL002,ASD01,PR,E,,,Volume Agreement,7000138116,2022-09-30,1000200662,51144955.0,2022-09-08,2022-09-30,7654.0,0.48,3673.92,0.0,3673.92,,,Automatic
4358,CL002,ASD01,PR,E,,,Volume Agreement,7000138116,2022-09-30,1000200662,51144956.0,2022-09-08,2022-09-30,10912.0,0.48,5237.76,0.0,5237.76,,,Automatic
4359,CL002,ASD01,PR,E,,,Volume Agreement,7000138117,2022-09-30,1000200711,51142208.0,2022-09-08,2022-09-30,6488.0,0.29,1881.52,0.0,1881.52,,,Automatic
4360,CL002,ASD01,PR,E,,,Volume Agreement,7000138117,2022-09-30,1000200711,51142209.0,2022-09-08,2022-09-30,6987.0,0.29,2026.2299999999996,0.0,2026.2299999999996,,,Automatic
4361,CL002,ASD01,PR,E,,,Volume Agreement,7000138145,2021-10-08,1000129854,50184252.0,2021-10-01,2021-10-06,4593.0,0.65,2985.4500000000003,0.0,2985.4500000000003,,,Automatic
4362,CL002,ASD01,PR,E,,,Volume Agreement,7000138195,2020-10-27,1000056795,50714040.0,2020-10-05,2020-10-25,45262.0,0.28,12673.36,0.2,15208.032,,,Automatic
4363,CL002,ASD01,MS,,,,,7000153191,2022-10-31,,,2022-10-31,2022-10-31,,,3138.28,0.2,3765.936,, Look on image,Automatic
4364,CL002,ASD01,MS,,,,,7000153215,2022-10-31,,,2022-10-31,2022-10-31,,,207.50,0.2,249.0,, Look on image,Automatic
4365,CL002,ASD01,PR,E,,,Volume Agreement,7000153305,2022-10-31,1000203438,5947266.0,2022-10-06,2022-10-31,9210.0,0.1,921.0,0.0,921.0,,,Automatic
4366,CL002,ASD01,PR,E,,,Volume Agreement,7000153305,2022-10-31,1000203438,5929038.0,2022-10-06,2022-10-31,14444.0,0.1,1444.4,0.0,1444.4,,,Automatic
4367,CL002,ASD01,PR,E,,,Volume Agreement,7000153398,2022-10-31,1000206697,3924298.0,2022-10-13,2022-10-31,40821.0,0.32,13062.720000000001,0.0,13062.720000000001,,,Automatic
4368,CL002,ASD01,PR,E,,,Volume Agreement,7000153410,2022-10-31,1000208105,3913448.0,2022-10-13,2022-10-31,18942.0,0.27,5114.34,0.0,5114.34,,,Automatic
4369,CL002,ASD01,PR,E,,,Volume Agreement,7000153410,2022-10-31,1000208105,3937717.0,2022-10-13,2022-10-31,21628.0,0.27,5839.56,0.0,5839.56,,,Automatic
4370,CL002,ASD01,PR,E,,,Volume Agreement,7000153410,2022-10-31,1000208105,3948035.0,2022-10-13,2022-10-31,13053.0,0.27,3524.3100000000004,0.0,3524.3100000000004,,,Automatic
4371,CL002,ASD01,MS,,,,,7000153510,2020-11-24,,,2020-11-24,2020-11-24,,,20.00,0.0,20.0,, Look on image,Automatic
4372,CL002,ASD01,PR,E,,,Volume Agreement,7000153528,2022-10-31,1000193396,51177053.0,2022-10-01,2022-10-31,60483.0,0.37,22378.71,0.0,22378.71,,,Automatic
4373,CL002,ASD01,PR,E,,,Volume Agreement,7000153528,2022-10-31,1000193396,51177061.0,2022-10-01,2022-10-31,42035.0,0.37,15552.95,0.0,15552.95,,,Automatic
4374,CL002,ASD01,PR,E,,,Volume Agreement,7000153528,2022-10-31,1000193396,51192127.0,2022-10-01,2022-10-31,10888.0,0.37,4028.56,0.0,4028.56,,,Automatic
4375,CL002,ASD01,PR,E,,,Volume Agreement,7000153538,2021-10-31,1000135549,50148457.0,2021-10-07,2021-10-31,20103.0,0.35,7036.049999999999,0.2,8443.259999999998,,,Automatic
4376,CL002,ASD01,PR,E,,,Volume Agreement,7000153538,2021-10-31,1000135549,50148474.0,2021-10-07,2021-10-31,8460.0,0.35,2961.0,0.2,3553.2,,,Automatic
4377,CL002,ASD01,PR,E,,,Volume Agreement,7000153538,2021-10-31,1000135549,50148475.0,2021-10-07,2021-10-31,12821.0,0.35,4487.349999999999,0.2,5384.819999999999,,,Automatic
4378,CL002,ASD01,PR,E,,,Volume Agreement,7000153538,2021-10-31,1000135549,50100710.0,2021-10-07,2021-10-31,19855.0,0.35,6949.249999999999,0.2,8339.099999999999,,,Automatic
4379,CL002,ASD01,MS,,,,,7000153575,2019-10-11,,,2019-10-11,2019-10-11,,,2344.00,0.2,2812.7999999999997,, Look on image,Automatic
4380,CL002,ASD01,PR,E,,,Volume Agreement,7000153576,2021-10-31,1000137537,50307911.0,2021-10-07,2021-10-31,21982.0,0.73,16046.86,0.0,16046.86,,,Automatic
4381,CL002,ASD01,PR,E,,,Volume Agreement,7000153587,2022-10-31,1000203934,5949268.0,2022-10-06,2022-10-31,63120.62012628574,0.25,15780.155031571436,0.2,18936.18603788572,,,Automatic
4382,CL002,ASD01,PR,E,,,Volume Agreement,7000153587,2022-10-31,1000203934,5949275.0,2022-10-06,2022-10-31,20039.859766277128,0.25,5009.964941569282,0.2,6011.957929883138,,,Automatic
4383,CL002,ASD01,PR,E,,,Volume Agreement,7000153587,2022-10-31,1000203934,51046905.0,2022-10-06,2022-10-31,27986.520107437125,0.25,6996.630026859281,0.2,8395.956032231137,,,Automatic
4384,CL002,ASD01,PR,E,,,Volume Agreement,7000153588,2022-10-31,1000203934,5949268.0,2022-10-06,2022-10-31,21242.379873714253,0.25,5310.594968428563,0.0,5310.594968428563,,,Automatic
4385,CL002,ASD01,PR,E,,,Volume Agreement,7000153588,2022-10-31,1000203934,5949275.0,2022-10-06,2022-10-31,6744.140233722871,0.25,1686.0350584307178,0.0,1686.0350584307178,,,Automatic
4386,CL002,ASD01,PR,E,,,Volume Agreement,7000153588,2022-10-31,1000203934,51046905.0,2022-10-06,2022-10-31,9418.479892562873,0.25,2354.6199731407182,0.0,2354.6199731407182,,,Automatic
4387,CL002,ASD01,PR,E,,,Volume Agreement,7000153636,2022-10-31,1000205401,50308084.0,2022-10-06,2022-10-31,47678.0,0.24,11442.720000000001,0.2,13731.264000000001,,,Automatic
4388,CL002,ASD01,PR,E,,,Volume Agreement,7000153636,2022-10-31,1000205401,50308085.0,2022-10-06,2022-10-31,126331.0,0.24,30319.440000000002,0.2,36383.328,,,Automatic
4389,CL002,ASD01,PR,E,,,Volume Agreement,7000153680,2021-11-05,1000137283,50046130.0,2021-11-01,2021-11-03,1492.0,0.96,1432.3200000000002,0.0,1432.3200000000002,,,Automatic
4390,CL002,ASD01,PR,E,,,Volume Agreement,7000153687,2021-11-05,1000138221,50714040.0,2021-11-01,2021-11-03,2234.0,0.28,625.5200000000002,0.2,750.6240000000003,,,Automatic
4391,CL002,ASD01,PR,E,,,Volume Agreement,7000153759,2022-11-04,1000203466,50196450.0,2022-11-01,2022-11-02,3119.0,0.13,405.46999999999997,0.0,405.46999999999997,,,Automatic
4392,CL002,ASD01,PR,E,,,Volume Agreement,7000153776,2022-11-04,1000205401,50308084.0,2022-11-01,2022-11-02,3293.0,0.24,790.32,0.2,948.384,,,Automatic
4393,CL002,ASD01,PR,E,,,Volume Agreement,7000153776,2022-11-04,1000205401,50308085.0,2022-11-01,2022-11-02,8131.0,0.24,1951.4399999999998,0.2,2341.7279999999996,,,Automatic
4394,CL002,ASD01,FX,,,,Fixed Agreement,7000153825,2019-10-11,1000014151,,2019-10-10,2019-10-10,,,5000.00,0.2,6000.0,,Promotional Funding,Automatic
4395,CL002,ASD01,PR,E,,,Volume Agreement,7000153833,2019-10-11,1000004800,50724699.0,2019-10-01,2019-10-09,18471.0,0.33,6095.43,0.2,7314.5160000000005,,,Automatic
4396,CL002,ASD01,PR,E,,,Volume Agreement,7000154058,2022-11-04,1000203934,5949275.0,2022-11-01,2022-11-02,1399.7264553314121,0.25,349.93161383285303,0.2,419.9179365994236,,,Automatic
4397,CL002,ASD01,PR,E,,,Volume Agreement,7000154058,2022-11-04,1000203934,51046905.0,2022-11-01,2022-11-02,1405.3030547550431,0.25,351.3257636887608,0.2,421.59091642651293,,,Automatic
4398,CL002,ASD01,PR,E,,,Volume Agreement,7000154058,2022-11-04,1000203934,5949268.0,2022-11-01,2022-11-02,4105.970489913545,0.25,1026.4926224783862,0.2,1231.7911469740634,,,Automatic
4399,CL002,ASD01,PR,E,,,Volume Agreement,7000154059,2022-11-04,1000203934,5949275.0,2022-11-01,2022-11-02,357.2735446685879,0.25,89.31838616714697,0.0,89.31838616714697,,,Automatic
4400,CL002,ASD01,PR,E,,,Volume Agreement,7000154059,2022-11-04,1000203934,51046905.0,2022-11-01,2022-11-02,358.69694524495674,0.25,89.67423631123918,0.0,89.67423631123918,,,Automatic
4401,CL002,ASD01,PR,E,,,Volume Agreement,7000154059,2022-11-04,1000203934,5949268.0,2022-11-01,2022-11-02,1048.0295100864553,0.25,262.0073775216138,0.0,262.0073775216138,,,Automatic
4402,CL002,ASD01,PR,E,,,Volume Agreement,7000154061,2022-11-04,1000204363,50459459.0,2022-11-01,2022-11-02,2550.0,0.32,816.0,0.2,979.1999999999999,,,Automatic
4403,CL002,ASD01,PR,E,,,Volume Agreement,7000154078,2022-11-04,1000206697,3924298.0,2022-11-01,2022-11-02,4715.0,0.32,1508.8000000000002,0.0,1508.8000000000002,,,Automatic
4404,CL002,ASD01,PR,E,,,Volume Agreement,7000154154,2021-11-05,1000128976,3913448.0,2021-11-01,2021-11-03,3285.0,0.38,1248.3000000000002,0.0,1248.3000000000002,,,Automatic
4405,CL002,ASD01,PR,E,,,Volume Agreement,7000154154,2021-11-05,1000128976,3937717.0,2021-11-01,2021-11-03,2185.0,0.38,830.3,0.0,830.3,,,Automatic
4406,CL002,ASD01,PR,E,,,Volume Agreement,7000154154,2021-11-05,1000128976,3948035.0,2021-11-01,2021-11-03,2170.0,0.38,824.5999999999999,0.0,824.5999999999999,,,Automatic
4407,CL002,ASD01,PR,E,,,Volume Agreement,7000154154,2021-11-05,1000128976,3944535.0,2021-11-01,2021-11-03,142.0,0.38,53.959999999999994,0.0,53.959999999999994,,,Automatic
4408,CL002,ASD01,PR,E,,,Volume Agreement,7000154163,2021-11-05,1000134817,5930410.0,2021-11-01,2021-11-03,11215.0,0.46,5158.9,0.0,5158.9,,,Automatic
4409,CL002,ASD01,PR,E,,,Volume Agreement,7000154169,2021-11-05,1000137714,50363123.0,2021-11-01,2021-11-03,1757.0,0.57,1001.49,0.0,1001.49,,,Automatic
4410,CL002,ASD01,PR,E,,,Volume Agreement,7000154169,2021-11-05,1000137714,50363120.0,2021-11-01,2021-11-03,1849.0,0.41,758.0899999999999,0.0,758.0899999999999,,,Automatic
4411,CL002,ASD01,PR,E,,,Volume Agreement,7000154169,2021-11-05,1000137714,50363122.0,2021-11-01,2021-11-03,599.0,0.41,245.59000000000003,0.0,245.59000000000003,,,Automatic
4412,CL002,ASD01,PR,E,,,Volume Agreement,7000154169,2021-11-05,1000137714,50363121.0,2021-11-01,2021-11-03,1781.0,0.41,730.21,0.0,730.21,,,Automatic
