,ID,Salitix_client_number,Salitix_client_name,Salitix_customer_number,salitix_customer_short_name,Promo_Status,Audit_Year,Retailer_promotion_number,Retailer_promotion_description,Promo_period,Promo_funding_type,Instore_Start_Date,Instore_End_Date,Buy_In_Start_Date,Buy_In_End_Date,Outer_Case_Code,Retailer_Product_Number,Retailer_Product_Number_2,Retailer_Product_Description,Retailer_Product_Unit_Size,Retailer_Case_Size,Retailer_product_vat_rate,Feature_space_fee,Positioning_fee,Standard_Selling_Price,Promotional_Selling_Price,Standard_Case_Cost,Promotional_Case_Cost,Promo_Retro_Funding(Case),Promo_Retro_Start_Date,Promo_Retro_End_Date,Retailer_Promo_Funding_Perc,Supplier_Promo_Funding_Perc,Trigger_Funding_Amount,Epos_Funding_Amount,Salitix_EPOS_PRD_Status_ind,Salitix_EPOS_Qty,Salitix_EPOS_Value,Salitix_Invoice_Qty_Units,Salitix_Dupe_Record_ind,Audit_Comments,CreatedDate,CreatedBy,LastUpdate,LastUpdateBy,Trigger_Unit_Qty,Salitix_Overlap_Record_ind,Salitix_Case_Size_Diff_Record_ind,Salitix_VAT_Rate_Diff_Record_ind,Salitix_Avg_Inv_Promo_Case_Price,Actual_Promotion_ID,MatchPass,Standard_Margin_perc,Promo_Margin_perc,Standard_Volume_Forecast,Promo_Volume_Forecast,Retail_Promo_Comments,Data_Source,Promotion_Zone_Number,PS_History
34,48985,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-46,Flipz GE13 @ £1,P2,E,2021-01-28,2021-02-24,2021-01-28,2021-02-24,,50873406,,MCV FLIPZ 90g Strawberry,,6,0.0,0.0,0.0,1.5,1.0,6.4,6.4,2.13,,,0.0,0.0,0.0,0.355,Y,22171.0,22278.2,11880.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,6.4,1000083825,1.0,0.0,0.0,2200.0,13200.0,No,pladis Flipz P2 GE13 @ £1,,
35,48986,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-47,Kids multibuy @ 2 for £1.80,P2-P3,T,2021-02-10,2021-03-24,2021-02-10,2021-03-24,,50618092,,McV Penguin Mini Biscuits 6pk Orig,,8,0.2,0.0,0.0,1.0,0.9,4.8,4.8,0.0,,,0.0,0.0,0.14,0.0,Y,67652.0,63065.93,69304.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.8,1000087887,1.0,0.0,0.0,8000.0,64000.0,No,pladis Iced Gems + Gingerbread +Penguin Kids 2 for 1.80 P2 to P3 updated 08.02.21,,
36,48987,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-48,Kids multibuy @ 2 for £1.80,P2-P3,T,2021-02-10,2021-03-24,2021-02-10,2021-03-24,,50618093,,Mini Gingerbread Men 6pk Orig,,8,0.0,0.0,0.0,1.0,0.9,4.76,4.76,0.0,,,0.0,0.0,0.12,0.0,Y,89056.0,83124.72,88800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.76,1000087887,1.0,0.0,0.0,8000.0,64000.0,No,pladis Iced Gems + Gingerbread +Penguin Kids 2 for 1.80 P2 to P3 updated 08.02.21,,
37,48988,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-49,Kids multibuy @ 2 for £1.80,P2-P3,T,2021-02-10,2021-03-24,2021-02-10,2021-03-24,,50618094,,Iced Gems 6pk Orig,,7,0.0,0.0,0.0,1.0,0.9,4.33,4.33,0.0,,,0.0,0.0,0.124,0.0,Y,134907.0,126790.85,138516.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.33,1000087887,1.0,0.0,0.0,14000.0,98000.0,No,pladis Iced Gems + Gingerbread +Penguin Kids 2 for 1.80 P2 to P3 updated 08.02.21,,
38,48989,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-50,Kids multibuy @ 2 for £1.80,P2-P3,T,2021-02-10,2021-03-24,2021-02-10,2021-03-24,,50618095,,Iced Gems 5pk Chocolate,,7,0.2,0.0,0.0,1.0,0.9,3.42,3.42,0.0,,,0.0,0.0,0.115,0.0,Y,116386.0,108863.01,115661.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,3.42,1000087887,1.0,0.0,0.0,12000.0,84000.0,No,pladis Iced Gems + Gingerbread +Penguin Kids 2 for 1.80 P2 to P3 updated 08.02.21,,
39,48990,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-51,McV Twists Shelf  @ £1.00,P2-P3,E,2021-02-12,2021-03-24,2021-02-12,2021-03-24,,50599053,,MCV TWISTS 276G CARAMEL,,12,0.0,0.0,0.0,1.25,1.0,10.05,10.05,2.01,,,0.0,0.0,0.0,0.168,Y,26541.0,26664.94,25932.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.05,1000090325,1.0,0.0,0.0,1320.0,15840.0,No,pladis McVitie's Twists shelf @ £1 P2 to P3 updated 08.02.2021,,
40,48991,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-52,McV Choc Digs 433g GE10 @ £1.25,P2,E,2021-02-12,2021-02-24,2021-02-12,2021-02-24,,50456601,,McV Choc Dig 433g Milk,,12,0.2,0.0,0.0,2.2,1.25,14.4,14.4,5.4,,,0.0,0.0,0.0,0.45,Y,104578.0,132572.05,77760.0,N,No claim as 29/01-11/02 should have been funded but received nothing,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,14.4,1000089904,1.0,0.0,0.0,2960.0,35520.0,No,pladis McVitie's Choc Digs 433g P2 GE10 @ £1.25 updated 08.02.21,,
41,48992,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-52,McV Choc Digs 433g GE10 @ £1.25,P2,E,2021-02-12,2021-02-24,2021-02-12,2021-02-24,,50456602,,McV Choc Dig 433g Dark,,12,0.2,0.0,0.0,2.2,1.25,14.4,14.4,5.4,,,0.0,0.0,0.0,0.45,Y,38055.0,48097.97,24000.0,N,No claim as 29/01-11/02 should have been funded but received nothing,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,14.4,1000089904,1.0,0.0,0.0,1200.0,14400.0,No,pladis McVitie's Choc Digs 433g P2 GE10 @ £1.25 updated 08.02.21,,
42,48993,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-54,EDB linksave @ 2 for £1.80,P2-P3,T,2021-02-19,2021-03-24,2021-02-19,2021-03-24,,5930494,,MCVITIES HOBNOB 300G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.0,,,0.0,0.0,0.13,0.0,Y,81180.0,77223.82,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000089924,1.0,0.0,0.0,5600.0,67200.0,No,pladis EDB Range shelf linksave @ 2 for £1.80 P2 to P3 updated 08.02.21,,
43,48994,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-54,EDB linksave @ 2 for £1.80,P2-P3,T,2021-02-19,2021-03-24,2021-02-19,2021-03-24,,5943612,,MCV GINGER NUTS 250G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.0,,,0.0,0.0,0.13,0.0,Y,163137.0,153645.6,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000089924,1.0,0.0,0.0,6800.0,81600.0,No,pladis EDB Range shelf linksave @ 2 for £1.80 P2 to P3 updated 08.02.21,,
44,48995,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-54,EDB linksave @ 2 for £1.80,P2-P3,T,2021-02-19,2021-03-24,2021-02-19,2021-03-24,,5946748,,MCV FRUIT SHORTCAKE 200G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.0,,,0.0,0.0,0.13,0.0,Y,66645.0,63180.36,67392.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,7.86,1000089924,1.0,0.0,0.0,2656.0,31872.0,No,pladis EDB Range shelf linksave @ 2 for £1.80 P2 to P3 updated 08.02.21,,
45,48996,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-55,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5929038,,Jacobs Savours 200g Salt and Pepper,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,27759.0,31005.58,24192.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000086298,1.0,0.0,0.0,3350.0,40200.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
46,48997,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-56,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5929626,,Carrs 125g Table Water,,12,0.0,0.0,0.0,1.19,1.0,10.28,10.28,0.0,,,0.0,0.0,0.28,0.0,Y,26416.0,28103.2,25920.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.28,1000086298,1.0,0.0,0.0,7000.0,84000.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
47,48998,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-57,Tuc + Cheddars SS13 @ £0.75,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5930410,,TUC ORIGINAL 150g Original,,12,0.0,0.0,0.0,1.0,0.75,12.01,12.01,5.53,,,0.0,0.0,0.0,0.461,Y,144914.0,109377.38,126000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,Y,N,12.01,1000088780,1.0,0.0,0.0,5600.0,67200.0,No,pladis Jacobs Tuc + Cheddars @ £0.75,,
48,48999,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-58,Tuc + Cheddars SS13 @ £0.75,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5930508,,JACOBS CHEDDARS 150g Original,,12,0.0,0.0,0.0,1.0,0.75,11.15,11.15,4.67,,,0.0,0.0,0.0,0.389,Y,185171.0,139692.05,169200.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.15,1000090362,1.0,0.0,0.0,4500.0,54000.0,No,pladis Jacobs Tuc + Cheddars @ £0.75,,
49,49000,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-59,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5934190,,Carrs 150g Cheese Melts,,12,0.0,0.0,0.0,1.49,1.0,14.19,14.19,0.0,,,0.0,0.0,0.78,0.0,Y,33288.0,37248.18,31248.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,14.19,1000086298,1.0,0.0,0.0,6000.0,72000.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
50,49001,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-60,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5940651,,Jacobs Flatbread 150g Salt and Pepper,,5,0.0,0.0,0.0,1.5,1.0,6.44,6.44,0.0,,,0.0,0.0,1.14,0.0,Y,23634.0,26585.85,25110.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.44,1000086298,1.0,0.0,0.0,7000.0,35000.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
51,49002,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-61,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5944655,,Jacobs Savours 150g Chilli Thins,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,16104.0,17632.07,17076.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000086298,1.0,0.0,0.0,1400.0,16800.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
52,49003,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-61,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5947259,,Jacobs Savours 150g Cheese,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,9077.0,9990.86,7056.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000086298,1.0,0.0,0.0,1500.0,18000.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
53,49004,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-61,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5947266,,Jacobs Savours 150g Sour Cream & Chive,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,22384.0,24981.72,20160.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000086298,1.0,0.0,0.0,2500.0,30000.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
54,49005,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-62,Tuc + Cheddars SS13 @ £0.75,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5947287,,JACOBS CHEDDARS 150g BBQ,,12,0.0,0.0,0.0,1.0,0.75,11.15,11.15,4.67,,,0.0,0.0,0.0,0.389,Y,28300.0,21349.6,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000090362,1.0,0.0,0.0,900.0,10800.0,No,pladis Jacobs Tuc + Cheddars @ £0.75,,
55,49006,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-63,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5950668,,Jacobs Lunchtime  190g Chive crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,25451.0,28353.48,25500.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000086298,1.0,0.0,0.0,7400.0,44400.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
56,49007,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-63,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5950675,,Jacobs Lunchtime  190g Mixed Grain Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,22605.0,24978.68,21420.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000086298,1.0,0.0,0.0,7250.0,43500.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
57,49008,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-63,Lunchtime multibuy @ 2 for £2,P3,T,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,5950682,,Jacobs Lunchtime  190g Mixed Seed Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,14222.0,15538.86,12240.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000086298,1.0,0.0,0.0,4750.0,28500.0,No,pladis Jacob's + Carr's Lunchtime  SS39 @ 2 for 2,,
58,49009,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-64,McVitie's Fully Coated GE13 @ £1.25,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50100554,,Mcv Digestive 149g Coated,,12,0.2,0.0,0.0,1.79,1.25,12.89,12.89,3.89,,,0.0,0.0,0.0,0.324,Y,29613.0,36965.97,18144.0,N,No overfund - invoice processing caused discrepancy,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.89,1000090525,1.0,0.0,0.0,1250.0,15000.0,No,pladis McVitie's Fully Coated GE13 @ £1.25,,
59,49010,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-64,McVitie's Fully Coated GE13 @ £1.25,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50100708,,Mcv Hobnob 149g LEMON,,12,0.2,0.0,0.0,1.79,1.25,12.89,12.89,3.89,,,0.0,0.0,0.0,0.324,Y,28345.0,35431.76,16632.0,N,No overfund - invoice processing caused discrepancy,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.89,1000090525,1.0,0.0,0.0,1250.0,15000.0,No,pladis McVitie's Fully Coated GE13 @ £1.25,,
60,49011,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-65,McVitie's Choc Hobnob Icons GE13 @ £1.00,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50100710,,Mcv Hobnob 262g CHOCBR,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,53805.0,53699.63,53280.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,,,0.0,0.0,1250.0,15000.0,No,pladis McVitie's Hobnob Icons GE13 @ £1.00,,
61,49012,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-65,McVitie's Choc Hobnob Icons GE13 @ £1.00,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50148457,,McV Hobnob 262g TOFFEE,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,49654.0,49590.08,63360.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,,,0.0,0.0,100.0,1200.0,No,pladis McVitie's Hobnob Icons GE13 @ £1.00,,
62,49013,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-65,McVitie's Choc Hobnob Icons GE13 @ £1.00,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50148474,,Mcv Digestive 243g STRAWB,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,22965.0,22760.64,25500.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,,,0.0,0.0,100.0,1200.0,No,pladis McVitie's Digestive Icons GE13 @ £1.00,,
63,49014,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-65,McVitie's Choc Hobnob Icons GE13 @ £1.00,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50148475,,Mcv Digestive 243g LEMON,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,36411.0,36321.77,45000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,,,0.0,0.0,100.0,1200.0,No,pladis McVitie's Digestive Icons GE13 @ £1.00,,
64,49015,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-66,McVitie's Jaffa Singles @ £0.60,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50148554,,Jaffa Cakes 12 x 10 cks Cherry,,12,0.0,0.0,0.0,1.2,0.6,10.08,10.08,5.04,,,0.0,0.0,0.0,0.42,Y,43808.0,27131.0,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000088536,1.0,0.0,0.0,200.0,2400.0,No,pladis Jaffa Singles SS6 + QMS8 @ £0.60,,
65,49016,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-66,McVitie's Jaffa Singles @ £0.60,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50148564,,Jaffa Cakes 12 x 10 cks Passionfruit,,12,0.0,0.0,0.0,1.2,0.6,10.08,10.08,5.04,,,0.0,0.0,0.0,0.42,Y,53283.0,32237.96,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000088536,1.0,0.0,0.0,200.0,2400.0,No,pladis Jaffa Singles SS6 + QMS8 @ £0.60,,
66,49017,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-67,Jaffa Twin Pack Shelf £1.40,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50279604,,McV Jaffa Cakes 244g Twin,,6,0.0,0.0,0.0,2.0,1.4,8.08,8.08,2.42,,,0.0,0.0,0.0,0.403,Y,107162.0,142597.24,135000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,8.08,1000088720,1.0,0.0,0.0,5358.0,32148.0,No,pladis McVitie's Jaffa Twin P3 @£1.40 Shelf,,
67,49018,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-68,McVitie's Jaffa Triple @ £1.50,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50279605,,Jaffa Cakes 476G Original,,6,0.0,0.0,0.0,3.5,1.5,15.14,15.14,8.65,,,0.0,0.0,0.0,1.442,Y,242433.0,364932.13,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000088020,1.0,0.0,0.0,930.0,5580.0,No,pladis Jaffa Triple GE13 @ £1.50,,
68,49019,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-69,McVitie's Jaffa Singles @ £0.60,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50293713,,JAFFA CAKE 122G SINGLE,,12,0.0,0.0,0.0,1.2,0.6,10.37,10.37,5.18,,,0.0,0.0,0.0,0.432,Y,146911.0,88547.76,111600.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.37,1000089479,1.0,0.0,0.0,3300.0,39600.0,No,pladis Jaffa Singles SS6 + QMS8 @ £0.60,,
69,49020,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-70,pladis McVitie's Milk Choc Digs @ £1,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50308084,,McV Choc Digs 266g Dark,,12,0.2,0.0,0.0,1.5,1.0,10.8,10.8,3.6,,,0.0,0.0,0.0,0.3,Y,58263.0,58284.31,28800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8,1000089017,1.0,0.0,0.0,1320.0,15840.0,No,pladis McVitie's Choc Digs 266g SS6 @ £1,,
70,49021,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-70,pladis McVitie's Milk Choc Digs @ £1,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50308085,,McV Choc Digs 266g Milk,,12,0.2,0.0,0.0,1.5,1.0,10.8,10.8,3.6,,,0.0,0.0,0.0,0.3,Y,205133.0,205036.38,156960.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8,1000089017,1.0,0.0,0.0,3240.0,38880.0,No,pladis McVitie's Choc Digs 266g SS6 @ £1,,
71,49022,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-71,McVitie's Choc Dig Twin GE10 @ £1.50,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50342267,,MCV HOBNOB 2x318G CHOC TWIN,,6,0.2,0.0,0.0,3.0,1.5,10.8,10.8,5.4,,,0.0,0.0,0.0,0.9,Y,108329.0,163756.65,,N,Claim 5108. £10k.,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,,,0.0,0.0,5385.0,32310.0,No,pladis McVitie's Choc Hobnob Twin GE13 @ £1.50,,
72,49023,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-71,McVitie's Choc Dig Twin GE10 @ £1.50,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50440807,,McV Choc Digs 2 x 316g Milk ,,6,0.2,0.0,0.0,3.0,1.5,10.8,10.8,5.4,,,0.0,0.0,0.0,0.9,Y,238339.0,360281.9,210600.0,N,Claim 5108. £10k.,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8, 1000090721,1.0,0.0,0.0,5000.0,30000.0,No,pladis McVitie's Choc Digs Twin Pack GE13 @ £1.50,,
73,49024,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-71,McVitie's Choc Dig Twin GE10 @ £1.50,P3,E,2021-02-25,2021-03-24,2021-02-25,2021-03-24,,50440808,,McV Choc Digs 2 x 316g Dark,,6,0.2,0.0,0.0,3.0,1.5,10.8,10.8,5.4,,,0.0,0.0,0.0,0.9,Y,84519.0,127694.84,74982.0,N,Claim 5108. £10k.,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8, 1000090721,1.0,0.0,0.0,1600.0,9600.0,No,pladis McVitie's Choc Digs Twin Pack GE13 @ £1.50,,
