0,1,2,3,4,5,6
MOR01,623767783,42.0,42.0,Gross Amount is an integer,,
MOR01,0090035946,20000.0,20000.0,Gross Amount is an integer,,
MOR01,0090035038,21894.0,21894.0,Gross Amount is an integer,,
MOR01,0090037081,13077.0,13077.0,Gross Amount is an integer,,
MOR01,0090029481,45000.0,45000.0,Gross Amount is an integer,,
MOR01,0090029485,65000.0,65000.0,Gross Amount is an integer,,
MOR01,0090035690,56426.0,56426.0,Gross Amount is an integer,,
MOR01,0090037098,27362.0,27362.0,Gross Amount is an integer,,
TES01,100001268,1750.0,1750.0,Gross Amount is an integer,,
TES01,1153260,24.0,24.0,Gross Amount is an integer,,
TES01,20OCT182853,520.0,520.0,Gross Amount is an integer,,
TES01,20SEP182745,4200.0,4200.0,Gross Amount is an integer,,
TES01,0090031213,1500.0,1500.0,Gross Amount is an integer,,
TES01,0090039706,4620.0,4620.0,Gross Amount is an integer,,
TES01,43103,400.0,400.0,Gross Amount is an integer,,
SAI01,0090038122,518.0,518.0,Gross Amount is an integer,,
SAI01,RP1679/002,10752.0,10752.0,Gross Amount is an integer,,
SAI01,I2C004977,34159.0,34159.0,Gross Amount is an integer,,
SAI01,0090029400,240.0,240.0,Gross Amount is an integer,,
SAI01,RP9407/002,32634.0,32634.0,Gross Amount is an integer,,
SAI01,0090034923,448.0,448.0,Gross Amount is an integer,,
SAI01,FD347898/01,919.0,919.0,Gross Amount is an integer,,
SAI01,0090034350,13013.0,13013.0,Gross Amount is an integer,,
MOR01,620735319,333.0,333.0,Gross Amount is an integer,,
MOR01,0090030173,34197.0,34197.0,Gross Amount is an integer,,
MOR01,714014094,25000.0,25000.0,Gross Amount is an integer,,
TES01,1384557,1750.0,1750.0,Gross Amount is an integer,,
TES01,0090033094,6000.0,6000.0,Gross Amount is an integer,,
TES01,0090033746,3050.0,3050.0,Gross Amount is an integer,,
TES01,0090038694,1500.0,1500.0,Gross Amount is an integer,,
TES01,1450522,5560.0,5560.0,Gross Amount is an integer,,
TES01,2501117668,18692.0,18692.0,Gross Amount is an integer,,
TES01,20JUN182562,500.0,500.0,Gross Amount is an integer,,
TES01,1394822,25000.0,25000.0,Gross Amount is an integer,,
TES01,0090037562,1152.0,1152.0,Gross Amount is an integer,,
